carrera,n,region_de_evaluacion,nota
odontologia,773,CUSCO,9.2
odontologia,774,CUSCO,11.2
odontologia,775,CUSCO,8.8
odontologia,776,CUSCO,10
odontologia,777,CUSCO,9.2
odontologia,778,CUSCO,NA
odontologia,779,CUSCO,9.4
odontologia,780,CUSCO,NA
odontologia,781,CUSCO,10.4
odontologia,782,CUSCO,11.2
odontologia,783,CUSCO,8.8
odontologia,784,CUSCO,10.6
odontologia,785,CUSCO,9.6
odontologia,786,CUSCO,9.2
odontologia,787,CUSCO,9
odontologia,788,CUSCO,11.2
odontologia,789,CUSCO,10.2
odontologia,790,CUSCO,NA
odontologia,791,CUSCO,9.6
odontologia,792,CUSCO,9
odontologia,793,CUSCO,10
odontologia,794,CUSCO,10.2
odontologia,795,CUSCO,9.8
odontologia,796,CUSCO,8.4
odontologia,797,CUSCO,11.2
odontologia,798,CUSCO,9.2
odontologia,799,CUSCO,11
odontologia,800,CUSCO,10
odontologia,801,CUSCO,9.8
odontologia,802,CUSCO,9.4
odontologia,803,CUSCO,10
odontologia,804,CUSCO,8.2
odontologia,805,CUSCO,5.4
odontologia,806,CUSCO,10.6
odontologia,807,CUSCO,NA
odontologia,808,CUSCO,9.2
odontologia,809,CUSCO,6.6
odontologia,810,CUSCO,9.8
odontologia,811,CUSCO,9.2
odontologia,812,CUSCO,8.8
odontologia,813,CUSCO,8
odontologia,814,CUSCO,11.2
odontologia,815,CUSCO,11.4
odontologia,816,CUSCO,11.6
odontologia,817,CUSCO,NA
odontologia,818,CUSCO,NA
odontologia,819,CUSCO,10.4
odontologia,820,CUSCO,9.8
odontologia,821,CUSCO,6.4
odontologia,822,CUSCO,12.4
odontologia,823,CUSCO,9.4
odontologia,824,CUSCO,10.8
odontologia,825,CUSCO,11.6
odontologia,826,CUSCO,9.2
odontologia,827,CUSCO,10
odontologia,828,CUSCO,10.6
odontologia,829,CUSCO,4.6
odontologia,830,CUSCO,7.6
odontologia,831,CUSCO,10.8
odontologia,832,CUSCO,10.8
odontologia,833,CUSCO,11.4
odontologia,834,CUSCO,10.8
odontologia,835,CUSCO,6.6
odontologia,836,CUSCO,9.4
odontologia,837,CUSCO,8.6
odontologia,838,CUSCO,NA
odontologia,839,CUSCO,9.2
odontologia,840,CUSCO,NA
odontologia,841,CUSCO,NA
odontologia,842,CUSCO,9
odontologia,843,CUSCO,9.4
odontologia,844,CUSCO,11.4
odontologia,845,CUSCO,10.4
odontologia,846,CUSCO,13.4
odontologia,847,CUSCO,9.8
odontologia,848,CUSCO,9.6
odontologia,849,CUSCO,7.4
odontologia,850,CUSCO,8.2
odontologia,851,CUSCO,11
odontologia,852,CUSCO,10
odontologia,853,CUSCO,NA
odontologia,854,CUSCO,NA
odontologia,855,CUSCO,11.4
odontologia,856,CUSCO,NA
odontologia,857,CUSCO,11.2
odontologia,858,CUSCO,10.8
odontologia,859,CUSCO,9.4
odontologia,860,CUSCO,7.8
odontologia,861,CUSCO,NA
odontologia,862,CUSCO,8.2
odontologia,863,CUSCO,NA
odontologia,864,CUSCO,6.2
odontologia,865,CUSCO,8.8
odontologia,866,CUSCO,8.4
odontologia,867,CUSCO,8.2
odontologia,868,CUSCO,9.6
odontologia,869,CUSCO,NA
odontologia,870,CUSCO,11.2
odontologia,871,HUANCAVELICA,11.2
odontologia,872,HUANCAVELICA,9.2
odontologia,873,HUANCAVELICA,11.6
odontologia,874,HUANCAVELICA,NA
odontologia,875,HUANCAVELICA,10.2
odontologia,876,HUANCAVELICA,9
odontologia,877,HUANCAVELICA,8.6
odontologia,878,HUANCAVELICA,8.6
odontologia,879,HUANUCO,10
odontologia,880,HUANUCO,6.4
odontologia,881,HUANUCO,8.4
odontologia,882,HUANUCO,10.8
odontologia,883,HUANUCO,10
odontologia,884,HUANUCO,NA
odontologia,885,HUANUCO,NA
odontologia,886,HUANUCO,9.4
odontologia,887,HUANUCO,8.6
odontologia,888,HUANUCO,10
odontologia,889,HUANUCO,7.6
odontologia,890,HUANUCO,8.8
odontologia,891,HUANUCO,8.6
odontologia,892,HUANUCO,13
odontologia,893,HUANUCO,13.4
odontologia,894,HUANUCO,NA
odontologia,895,HUANUCO,7.8
odontologia,896,HUANUCO,9.2
odontologia,897,HUANUCO,9
odontologia,898,HUANUCO,10.2
odontologia,899,HUANUCO,9.2
odontologia,900,HUANUCO,10.2
odontologia,901,HUANUCO,7
odontologia,902,HUANUCO,7.2
odontologia,903,HUANUCO,10
odontologia,904,HUANUCO,12.8
odontologia,905,HUANUCO,11.6
odontologia,906,HUANUCO,11.4
odontologia,907,HUANUCO,NA
odontologia,908,HUANUCO,12.4
odontologia,909,HUANUCO,11.4
odontologia,910,HUANUCO,6.8
odontologia,911,HUANUCO,9
odontologia,912,HUANUCO,10.8
odontologia,913,HUANUCO,10
odontologia,914,HUANUCO,12.6
odontologia,915,HUANUCO,7.8
odontologia,916,HUANUCO,13
odontologia,917,HUANUCO,9.8
odontologia,918,HUANUCO,NA
odontologia,919,HUANUCO,7.2
odontologia,920,HUANUCO,8.8
odontologia,921,HUANUCO,9.8
odontologia,922,HUANUCO,9.4
odontologia,923,HUANUCO,5.8
odontologia,924,HUANUCO,10.6
odontologia,925,HUANUCO,10
odontologia,926,HUANUCO,NA
odontologia,927,HUANUCO,12.4
odontologia,928,HUANUCO,9.4
odontologia,929,HUANUCO,14.8
odontologia,930,HUANUCO,12.2
odontologia,931,HUANUCO,8.6
odontologia,932,HUANUCO,9.6
odontologia,933,HUANUCO,10.4
odontologia,934,HUANUCO,NA
odontologia,935,HUANUCO,14.6
odontologia,936,HUANUCO,12.6
odontologia,937,HUANUCO,10.2
odontologia,938,HUANUCO,7.8
odontologia,939,HUANUCO,NA
odontologia,940,HUANUCO,12.2
odontologia,941,HUANUCO,9.6
odontologia,942,HUANUCO,13.6
odontologia,943,HUANUCO,11.8
odontologia,944,HUANUCO,9.4
odontologia,945,HUANUCO,8.2
odontologia,946,HUANUCO,NA
odontologia,947,HUANUCO,7.2
odontologia,948,HUANUCO,12.2
odontologia,949,HUANUCO,NA
odontologia,950,HUANUCO,8.8
odontologia,951,HUANUCO,NA
odontologia,952,HUANUCO,13.4
odontologia,953,HUANUCO,11.2
odontologia,954,HUANUCO,8.6
odontologia,955,HUANUCO,NA
odontologia,956,HUANUCO,12
odontologia,957,HUANUCO,9.4
odontologia,958,HUANUCO,11.4
odontologia,959,HUANUCO,8.8
odontologia,960,HUANUCO,10.8
odontologia,961,HUANUCO,9
odontologia,962,HUANUCO,12
odontologia,963,HUANUCO,10.4
odontologia,964,HUANUCO,NA
odontologia,965,HUANUCO,NA
odontologia,966,HUANUCO,NA
odontologia,967,HUANUCO,9
odontologia,968,HUANUCO,NA
odontologia,969,HUANUCO,11.4
odontologia,970,HUANUCO,10
odontologia,971,HUANUCO,11.8
odontologia,972,HUANUCO,10.6
odontologia,973,HUANUCO,9.4
odontologia,974,HUANUCO,10
odontologia,975,HUANUCO,8.8
odontologia,976,HUANUCO,8
odontologia,977,HUANUCO,7.6
odontologia,978,HUANUCO,9.2
odontologia,979,ICA,7.8
odontologia,980,ICA,12
odontologia,981,ICA,10.2
odontologia,982,ICA,9.2
odontologia,983,ICA,12.2
odontologia,984,ICA,10.8
odontologia,985,ICA,9
odontologia,986,ICA,NA
odontologia,987,ICA,9
odontologia,988,ICA,9
odontologia,989,ICA,7.4
odontologia,990,ICA,9
odontologia,991,ICA,NA
odontologia,992,ICA,12
odontologia,993,ICA,6.2
odontologia,994,ICA,10.4
odontologia,995,ICA,10.8
odontologia,996,ICA,9.8
odontologia,997,ICA,10
odontologia,998,ICA,8.2
odontologia,999,ICA,9.6
odontologia,1000,ICA,9
odontologia,1001,ICA,10.6
odontologia,1002,ICA,10.8
odontologia,1003,ICA,6
odontologia,1004,ICA,9.6
odontologia,1005,ICA,11
odontologia,1006,ICA,8
odontologia,1007,ICA,10.6
odontologia,1008,ICA,6.6
odontologia,1009,ICA,10.2
odontologia,1010,ICA,11.8
odontologia,1011,ICA,10.6
odontologia,1012,ICA,9.8
odontologia,1013,ICA,13
odontologia,1014,ICA,9.4
odontologia,1015,ICA,10
odontologia,1016,ICA,7.4
odontologia,1017,ICA,11.2
odontologia,1018,ICA,6.6
odontologia,1019,ICA,11.8
odontologia,1020,ICA,8
odontologia,1021,ICA,7
odontologia,1022,ICA,9
odontologia,1023,ICA,NA
odontologia,1024,ICA,9.8
odontologia,1025,ICA,10.8
odontologia,1026,ICA,6.6
odontologia,1027,ICA,7.4
odontologia,1028,ICA,9.6
odontologia,1029,ICA,11.2
odontologia,1030,ICA,9.2
odontologia,1031,ICA,6.4
odontologia,1032,ICA,9.2
odontologia,1033,ICA,7.6
odontologia,1034,ICA,NA
odontologia,1035,ICA,7.8
odontologia,1036,ICA,NA
odontologia,1037,ICA,9.2
odontologia,1038,ICA,9.2
odontologia,1039,ICA,7
odontologia,1040,ICA,13.4
odontologia,1041,ICA,11.4
odontologia,1042,ICA,10.4
odontologia,1043,ICA,9
odontologia,1044,ICA,9.6
odontologia,1045,ICA,10.4
odontologia,1046,ICA,11.2
odontologia,1047,ICA,8.8
odontologia,1048,ICA,7.2
odontologia,1049,ICA,8.2
odontologia,1050,ICA,10.6
odontologia,1051,ICA,12.4
odontologia,1052,ICA,12.4
odontologia,1053,ICA,9.8
odontologia,1054,ICA,9.8
odontologia,1055,ICA,9.6
odontologia,1056,ICA,NA
odontologia,1057,ICA,10.6
odontologia,1058,ICA,9.6
odontologia,1059,ICA,8
odontologia,1060,ICA,11.2
odontologia,1061,ICA,9.6
odontologia,1062,ICA,9.6
odontologia,1063,ICA,9.2
odontologia,1064,ICA,9.4
odontologia,1065,ICA,11.6
odontologia,1066,ICA,12.8
odontologia,1067,ICA,8.2
odontologia,1068,ICA,10.2
odontologia,1069,ICA,7.4
odontologia,1070,ICA,10.4
odontologia,1071,ICA,11.2
odontologia,1072,ICA,3.6
odontologia,1073,ICA,7.8
odontologia,1074,ICA,NA
odontologia,1075,ICA,10.8
odontologia,1076,ICA,8.2
odontologia,1077,ICA,11
odontologia,1078,ICA,8.4
odontologia,1079,ICA,10.6
odontologia,1080,ICA,8.8
odontologia,1081,ICA,12.6
odontologia,1082,ICA,7.8
odontologia,1083,ICA,9.2
odontologia,1084,ICA,8.6
odontologia,1085,ICA,8.8
odontologia,1086,ICA,10
odontologia,1087,ICA,15.2
odontologia,1088,ICA,NA
odontologia,1089,ICA,8.2
odontologia,1090,ICA,10.4
odontologia,1091,ICA,10.4
odontologia,1092,ICA,13.2
odontologia,1093,ICA,NA
odontologia,1094,ICA,NA
odontologia,1095,ICA,9.6
odontologia,1096,ICA,8.6
odontologia,1097,JUNIN,9.8
odontologia,1098,JUNIN,10.6
odontologia,1099,JUNIN,9.6
odontologia,1100,JUNIN,8.6
odontologia,1101,JUNIN,8.4
odontologia,1102,JUNIN,10
odontologia,1103,JUNIN,5.6
odontologia,1104,JUNIN,9.6
odontologia,1105,JUNIN,10
odontologia,1106,JUNIN,8.2
odontologia,1107,JUNIN,8.2
odontologia,1108,JUNIN,10.6
odontologia,1109,JUNIN,9.4
odontologia,1110,JUNIN,7.8
odontologia,1111,JUNIN,9.8
odontologia,1112,JUNIN,6.8
odontologia,1113,JUNIN,10.8
odontologia,1114,JUNIN,12.4
odontologia,1115,JUNIN,7.6
odontologia,1116,JUNIN,NA
odontologia,1117,JUNIN,12.8
odontologia,1118,JUNIN,10.2
odontologia,1119,JUNIN,8.2
odontologia,1120,JUNIN,10.4
odontologia,1121,JUNIN,NA
odontologia,1122,JUNIN,10.4
odontologia,1123,JUNIN,9.8
odontologia,1124,JUNIN,11.8
odontologia,1125,JUNIN,9.6
odontologia,1126,JUNIN,9.2
odontologia,1127,JUNIN,9.8
odontologia,1128,JUNIN,11.2
odontologia,1129,JUNIN,10.8
odontologia,1130,JUNIN,9.6
odontologia,1131,JUNIN,9.2
odontologia,1132,JUNIN,7.8
odontologia,1133,JUNIN,8.2
odontologia,1134,JUNIN,8.4
odontologia,1135,JUNIN,10.6
odontologia,1136,JUNIN,8.4
odontologia,1137,JUNIN,11
odontologia,1138,JUNIN,9.4
odontologia,1139,JUNIN,12.6
odontologia,1140,JUNIN,NA
odontologia,1141,JUNIN,12.2
odontologia,1142,JUNIN,9.4
odontologia,1143,JUNIN,10.8
odontologia,1144,JUNIN,12.4
odontologia,1145,JUNIN,9.2
odontologia,1146,JUNIN,12
odontologia,1147,JUNIN,10
odontologia,1148,JUNIN,10.2
odontologia,1149,JUNIN,9
odontologia,1150,JUNIN,9.2
odontologia,1151,JUNIN,7
odontologia,1152,JUNIN,9.2
odontologia,1153,JUNIN,11.2
odontologia,1154,JUNIN,11.4
odontologia,1155,JUNIN,10
odontologia,1156,JUNIN,9.4
odontologia,1157,JUNIN,12.6
odontologia,1158,JUNIN,11.6
odontologia,1159,JUNIN,9.8
odontologia,1160,JUNIN,8.2
odontologia,1161,JUNIN,NA
odontologia,1162,JUNIN,7
odontologia,1163,JUNIN,7.8
odontologia,1164,JUNIN,10.4
odontologia,1165,JUNIN,10.4
odontologia,1166,JUNIN,9.6
odontologia,1167,JUNIN,9.8
odontologia,1168,JUNIN,10.4
odontologia,1169,JUNIN,10.2
odontologia,1170,JUNIN,10.8
odontologia,1171,JUNIN,8
odontologia,1172,JUNIN,12.4
odontologia,1173,JUNIN,10.4
odontologia,1174,JUNIN,12.4
odontologia,1175,JUNIN,10
odontologia,1176,JUNIN,8.8
odontologia,1177,JUNIN,NA
odontologia,1178,JUNIN,10.2
odontologia,1179,JUNIN,8.6
odontologia,1180,JUNIN,NA
odontologia,1181,JUNIN,10
odontologia,1182,JUNIN,NA
odontologia,1183,JUNIN,11
odontologia,1184,JUNIN,10
odontologia,1185,JUNIN,10.2
odontologia,1186,JUNIN,9
odontologia,1187,JUNIN,9.4
odontologia,1188,JUNIN,NA
odontologia,1189,JUNIN,11
odontologia,1190,JUNIN,8.4
odontologia,1191,JUNIN,10.6
odontologia,1192,JUNIN,10.6
odontologia,1193,JUNIN,9.4
odontologia,1194,JUNIN,NA
odontologia,1195,JUNIN,8.6
odontologia,1196,JUNIN,9.6
odontologia,1197,JUNIN,NA
odontologia,1198,JUNIN,10
odontologia,1199,JUNIN,10.4
odontologia,1200,JUNIN,10.6
odontologia,1201,JUNIN,11.2
odontologia,1202,JUNIN,12.6
odontologia,1203,JUNIN,9.6
odontologia,1204,JUNIN,10.2
odontologia,1205,JUNIN,11.6
odontologia,1206,JUNIN,NA
odontologia,1207,JUNIN,11
odontologia,1208,JUNIN,9.4
odontologia,1209,JUNIN,11.4
odontologia,1210,JUNIN,9.8
odontologia,1211,JUNIN,7.6
odontologia,1212,JUNIN,8.2
odontologia,1213,JUNIN,10.4
odontologia,1214,JUNIN,NA
odontologia,1215,JUNIN,14.6
odontologia,1216,JUNIN,8.8
odontologia,1217,JUNIN,10
odontologia,1218,JUNIN,8.8
odontologia,1219,JUNIN,11.8
odontologia,1220,JUNIN,10.8
odontologia,1221,JUNIN,9.4
odontologia,1222,JUNIN,9
odontologia,1223,JUNIN,11
odontologia,1224,JUNIN,6.6
odontologia,1225,JUNIN,10.6
odontologia,1226,JUNIN,11.6
odontologia,1227,JUNIN,13
odontologia,1228,JUNIN,9.6
odontologia,1229,JUNIN,13.4
odontologia,1230,JUNIN,10.4
odontologia,1231,JUNIN,9.8
odontologia,1232,JUNIN,8.2
odontologia,1233,JUNIN,12.2
odontologia,1234,JUNIN,12.4
odontologia,1235,JUNIN,9.4
odontologia,1236,JUNIN,11.2
odontologia,1237,JUNIN,8.8
odontologia,1238,JUNIN,9.8
odontologia,1239,JUNIN,10.2
odontologia,1240,JUNIN,10.8
odontologia,1241,JUNIN,10.2
odontologia,1242,JUNIN,NA
odontologia,1243,JUNIN,NA
odontologia,1244,JUNIN,10
odontologia,1245,JUNIN,NA
odontologia,1246,JUNIN,10.4
odontologia,1247,JUNIN,12.8
odontologia,1248,JUNIN,11.6
odontologia,1249,JUNIN,NA
odontologia,1250,JUNIN,8.8
odontologia,1251,JUNIN,NA
odontologia,1252,JUNIN,10.2
odontologia,1253,JUNIN,9
odontologia,1254,JUNIN,9.6
odontologia,1255,JUNIN,7.4
odontologia,1256,JUNIN,10.8
odontologia,1257,JUNIN,10.6
odontologia,1258,JUNIN,NA
odontologia,1259,JUNIN,9
odontologia,1260,JUNIN,10
odontologia,1261,JUNIN,10
odontologia,1262,JUNIN,9.4
odontologia,1263,JUNIN,8
odontologia,1264,JUNIN,8.4
odontologia,1265,JUNIN,13.2
odontologia,1266,LA LIBERTAD,NA
odontologia,1267,LA LIBERTAD,10
odontologia,1268,LA LIBERTAD,9.2
odontologia,1269,LA LIBERTAD,9
odontologia,1270,LA LIBERTAD,10.6
odontologia,1271,LA LIBERTAD,8.4
odontologia,1272,LA LIBERTAD,9.6
odontologia,1273,LA LIBERTAD,NA
odontologia,1274,LA LIBERTAD,NA
odontologia,1275,LA LIBERTAD,9.2
odontologia,1276,LA LIBERTAD,12
odontologia,1277,LA LIBERTAD,10.6
odontologia,1278,LA LIBERTAD,8
odontologia,1279,LA LIBERTAD,9.4
odontologia,1280,LA LIBERTAD,8.4
odontologia,1281,LA LIBERTAD,9.4
odontologia,1282,LA LIBERTAD,13.8
odontologia,1283,LA LIBERTAD,9.2
odontologia,1284,LA LIBERTAD,8.4
odontologia,1285,LA LIBERTAD,8.8
odontologia,1286,LA LIBERTAD,14.2
odontologia,1287,LA LIBERTAD,12.2
odontologia,1288,LA LIBERTAD,6.8
odontologia,1289,LA LIBERTAD,9.6
odontologia,1290,LA LIBERTAD,7.6
odontologia,1291,LA LIBERTAD,9.6
odontologia,1292,LA LIBERTAD,10.6
odontologia,1293,LA LIBERTAD,8.2
odontologia,1294,LA LIBERTAD,10.4
odontologia,1295,LA LIBERTAD,NA
odontologia,1296,LA LIBERTAD,NA
odontologia,1297,LA LIBERTAD,NA
odontologia,1298,LA LIBERTAD,11.4
odontologia,1299,LA LIBERTAD,12.2
odontologia,1300,LA LIBERTAD,8
odontologia,1301,LA LIBERTAD,8.8
odontologia,1302,LA LIBERTAD,10
odontologia,1303,LA LIBERTAD,8.8
odontologia,1304,LA LIBERTAD,12
odontologia,1305,LA LIBERTAD,11.4
odontologia,1306,LA LIBERTAD,11.4
odontologia,1307,LA LIBERTAD,7.4
odontologia,1308,LA LIBERTAD,8.6
odontologia,1309,LA LIBERTAD,NA
odontologia,1310,LA LIBERTAD,8.6
odontologia,1311,LA LIBERTAD,NA
odontologia,1312,LA LIBERTAD,10
odontologia,1313,LA LIBERTAD,10.2
odontologia,1314,LA LIBERTAD,NA
odontologia,1315,LA LIBERTAD,12.6
odontologia,1316,LA LIBERTAD,12
odontologia,1317,LA LIBERTAD,8.2
odontologia,1318,LA LIBERTAD,8
odontologia,1319,LA LIBERTAD,10.6
odontologia,1320,LA LIBERTAD,9
odontologia,1321,LA LIBERTAD,8.6
odontologia,1322,LA LIBERTAD,7.6
odontologia,1323,LA LIBERTAD,7.6
odontologia,1324,LA LIBERTAD,11.8
odontologia,1325,LA LIBERTAD,11.6
odontologia,1326,LA LIBERTAD,NA
odontologia,1327,LA LIBERTAD,9.6
odontologia,1328,LA LIBERTAD,NA
odontologia,1329,LA LIBERTAD,8.2
odontologia,1330,LA LIBERTAD,11.6
odontologia,1331,LA LIBERTAD,10.2
odontologia,1332,LA LIBERTAD,11.6
odontologia,1333,LA LIBERTAD,9.8
odontologia,1334,LA LIBERTAD,10
odontologia,1335,LA LIBERTAD,8.4
odontologia,1336,LA LIBERTAD,11
odontologia,1337,LA LIBERTAD,12.6
odontologia,1338,LA LIBERTAD,10.2
odontologia,1339,LA LIBERTAD,11
odontologia,1340,LA LIBERTAD,9.2
odontologia,1341,LA LIBERTAD,10
odontologia,1342,LA LIBERTAD,10.2
odontologia,1343,LA LIBERTAD,NA
odontologia,1344,LA LIBERTAD,9.2
odontologia,1345,LA LIBERTAD,11.6
odontologia,1346,LA LIBERTAD,11
odontologia,1347,LA LIBERTAD,9.4
odontologia,1348,LA LIBERTAD,9.4
odontologia,1349,LA LIBERTAD,10.6
odontologia,1350,LA LIBERTAD,7.4
odontologia,1351,LA LIBERTAD,NA
odontologia,1352,LA LIBERTAD,8.8
odontologia,1353,LA LIBERTAD,10.4
odontologia,1354,LA LIBERTAD,6.6
odontologia,1355,LA LIBERTAD,9.2
odontologia,1356,LA LIBERTAD,12
odontologia,1357,LA LIBERTAD,NA
odontologia,1358,LA LIBERTAD,7
odontologia,1359,LA LIBERTAD,10.8
odontologia,1360,LA LIBERTAD,11.4
odontologia,1361,LA LIBERTAD,11
odontologia,1362,LA LIBERTAD,12.6
odontologia,1363,LA LIBERTAD,NA
odontologia,1364,LA LIBERTAD,NA
odontologia,1365,LA LIBERTAD,NA
odontologia,1366,LA LIBERTAD,9.8
odontologia,1367,LA LIBERTAD,11.2
odontologia,1368,LA LIBERTAD,9.2
odontologia,1369,LA LIBERTAD,10.4
odontologia,1370,LA LIBERTAD,11.2
odontologia,1371,LA LIBERTAD,NA
odontologia,1372,LA LIBERTAD,NA
odontologia,1373,LA LIBERTAD,10.6
odontologia,1374,LA LIBERTAD,7.2
odontologia,1375,LA LIBERTAD,10
odontologia,1376,LA LIBERTAD,NA
odontologia,1377,LA LIBERTAD,10.2
odontologia,1378,LA LIBERTAD,5.6
odontologia,1379,LA LIBERTAD,9.4
odontologia,1380,LA LIBERTAD,12
odontologia,1381,LA LIBERTAD,11
odontologia,1382,LA LIBERTAD,9.2
odontologia,1383,LA LIBERTAD,10.4
odontologia,1384,LA LIBERTAD,NA
odontologia,1385,LA LIBERTAD,9.8
odontologia,1386,LA LIBERTAD,10.8
odontologia,1387,LA LIBERTAD,7.8
odontologia,1388,LA LIBERTAD,10.2
odontologia,1389,LA LIBERTAD,9.2
odontologia,1390,LA LIBERTAD,8.8
odontologia,1391,LA LIBERTAD,8.2
odontologia,1392,LA LIBERTAD,7
odontologia,1393,LA LIBERTAD,13.4
odontologia,1394,LA LIBERTAD,8.6
odontologia,1395,LA LIBERTAD,9.2
odontologia,1396,LA LIBERTAD,NA
odontologia,1397,LA LIBERTAD,12
odontologia,1398,LA LIBERTAD,9.6
odontologia,1399,LA LIBERTAD,9.4
odontologia,1400,LA LIBERTAD,9.8
odontologia,1401,LA LIBERTAD,9
odontologia,1402,LA LIBERTAD,8.2
odontologia,1403,LA LIBERTAD,NA
odontologia,1404,LA LIBERTAD,6.8
odontologia,1405,LA LIBERTAD,7
odontologia,1406,LA LIBERTAD,11.2
odontologia,1407,LA LIBERTAD,5.6
odontologia,1408,LA LIBERTAD,8.8
odontologia,1409,LA LIBERTAD,10.6
odontologia,1410,LA LIBERTAD,9.6
odontologia,1411,LA LIBERTAD,NA
odontologia,1412,LA LIBERTAD,12.4
odontologia,1413,LA LIBERTAD,10
odontologia,1414,LA LIBERTAD,10.8
odontologia,1415,LA LIBERTAD,9
odontologia,1416,LA LIBERTAD,10.2
odontologia,1417,LA LIBERTAD,7.8
odontologia,1418,LA LIBERTAD,9
odontologia,1419,LA LIBERTAD,10
odontologia,1420,LA LIBERTAD,9.8
odontologia,1421,LA LIBERTAD,6
odontologia,1422,LA LIBERTAD,11
odontologia,1423,LA LIBERTAD,10.2
odontologia,1424,LA LIBERTAD,14
odontologia,1425,LA LIBERTAD,11
odontologia,1426,LA LIBERTAD,9.4
odontologia,1427,LA LIBERTAD,10.8
odontologia,1428,LA LIBERTAD,8.6
odontologia,1429,LA LIBERTAD,11.8
odontologia,1430,LA LIBERTAD,8.4
odontologia,1431,LA LIBERTAD,12.4
odontologia,1432,LA LIBERTAD,9
odontologia,1433,LA LIBERTAD,NA
odontologia,1434,LA LIBERTAD,10.6
odontologia,1435,LA LIBERTAD,9
odontologia,1436,LA LIBERTAD,11.6
odontologia,1437,LA LIBERTAD,NA
odontologia,1438,LA LIBERTAD,11.6
odontologia,1439,LA LIBERTAD,9.2
odontologia,1440,LA LIBERTAD,NA
odontologia,1441,LA LIBERTAD,9.2
odontologia,1442,LA LIBERTAD,10.2
odontologia,1443,LA LIBERTAD,9.2
odontologia,1444,LA LIBERTAD,8.2
odontologia,1445,LA LIBERTAD,11
odontologia,1446,LA LIBERTAD,10.6
odontologia,1447,LA LIBERTAD,11.2
odontologia,1448,LA LIBERTAD,NA
odontologia,1449,LA LIBERTAD,9.6
odontologia,1450,LA LIBERTAD,9.8
odontologia,1451,LA LIBERTAD,11
odontologia,1452,LA LIBERTAD,NA
odontologia,1453,LA LIBERTAD,12.4
odontologia,1454,LA LIBERTAD,11
odontologia,1455,LA LIBERTAD,9
odontologia,1456,LA LIBERTAD,11.8
odontologia,1457,LA LIBERTAD,9.6
odontologia,1458,LA LIBERTAD,11.2
odontologia,1459,LAMBAYEQUE,11.2
odontologia,1460,LAMBAYEQUE,8.6
odontologia,1461,LAMBAYEQUE,7.2
odontologia,1462,LAMBAYEQUE,9
odontologia,1463,LAMBAYEQUE,9.8
odontologia,1464,LAMBAYEQUE,9.8
odontologia,1465,LAMBAYEQUE,8.8
odontologia,1466,LAMBAYEQUE,8.8
odontologia,1467,LAMBAYEQUE,9.2
odontologia,1468,LAMBAYEQUE,11.4
odontologia,1469,LAMBAYEQUE,10.8
odontologia,1470,LAMBAYEQUE,11
odontologia,1471,LAMBAYEQUE,9
odontologia,1472,LAMBAYEQUE,10.4
odontologia,1473,LAMBAYEQUE,8.8
odontologia,1474,LAMBAYEQUE,8.4
odontologia,1475,LAMBAYEQUE,9.6
odontologia,1476,LAMBAYEQUE,7.4
odontologia,1477,LAMBAYEQUE,11.2
odontologia,1478,LAMBAYEQUE,NA
odontologia,1479,LAMBAYEQUE,9.2
odontologia,1480,LAMBAYEQUE,9.2
odontologia,1481,LAMBAYEQUE,9.4
odontologia,1482,LAMBAYEQUE,9.8
odontologia,1483,LAMBAYEQUE,9.4
odontologia,1484,LAMBAYEQUE,10.2
odontologia,1485,LAMBAYEQUE,11
odontologia,1486,LAMBAYEQUE,10
odontologia,1487,LAMBAYEQUE,12.4
odontologia,1488,LAMBAYEQUE,NA
odontologia,1489,LAMBAYEQUE,12.2
odontologia,1490,LAMBAYEQUE,11
odontologia,1491,LAMBAYEQUE,10.2
odontologia,1492,LAMBAYEQUE,7.8
odontologia,1493,LAMBAYEQUE,8.8
odontologia,1494,LAMBAYEQUE,10
odontologia,1495,LAMBAYEQUE,7.4
odontologia,1496,LAMBAYEQUE,6.8
odontologia,1497,LAMBAYEQUE,11.2
odontologia,1498,LAMBAYEQUE,9.8
odontologia,1499,LAMBAYEQUE,9.8
odontologia,1500,LAMBAYEQUE,10.6
odontologia,1501,LAMBAYEQUE,9.4
odontologia,1502,LAMBAYEQUE,8.6
odontologia,1503,LAMBAYEQUE,9.4
odontologia,1504,LAMBAYEQUE,9.2
odontologia,1505,LAMBAYEQUE,11
odontologia,1506,LAMBAYEQUE,11.6
odontologia,1507,LAMBAYEQUE,12.2
odontologia,1508,LAMBAYEQUE,NA
odontologia,1509,LAMBAYEQUE,9
odontologia,1510,LAMBAYEQUE,9.8
odontologia,1511,LAMBAYEQUE,9
odontologia,1512,LAMBAYEQUE,10.2
odontologia,1513,LAMBAYEQUE,11.8
odontologia,1514,LAMBAYEQUE,11
odontologia,1515,LAMBAYEQUE,8.6
odontologia,1516,LAMBAYEQUE,12.2
odontologia,1517,LAMBAYEQUE,10.4
odontologia,1518,LAMBAYEQUE,10
odontologia,1519,LAMBAYEQUE,12
odontologia,1520,LAMBAYEQUE,9.8
odontologia,1521,LAMBAYEQUE,11
odontologia,1522,LAMBAYEQUE,12
odontologia,1523,LAMBAYEQUE,7.6
odontologia,1524,LAMBAYEQUE,9.6
odontologia,1525,LAMBAYEQUE,6
