carrera,n,region_de_evaluacion,nota
obstetricia,761,PUNO,11
obstetricia,762,PUNO,9
obstetricia,763,PUNO,NA
obstetricia,764,PUNO,NA
obstetricia,765,PUNO,9.6
obstetricia,766,PUNO,10.6
obstetricia,767,PUNO,13.2
obstetricia,768,PUNO,7
obstetricia,769,PUNO,8.2
obstetricia,770,PUNO,7.6
obstetricia,771,PUNO,8.6
obstetricia,772,SAN MARTIN,9.2
obstetricia,773,SAN MARTIN,12.4
obstetricia,774,TACNA,NA
obstetricia,775,TACNA,11.6
obstetricia,776,TACNA,10
obstetricia,777,TACNA,12.2
obstetricia,778,TACNA,11.2
obstetricia,779,TACNA,10.2
obstetricia,780,TACNA,11
obstetricia,781,TUMBES,10
obstetricia,782,TUMBES,8.8
obstetricia,783,TUMBES,9.4
obstetricia,784,TUMBES,9.8
obstetricia,785,TUMBES,9.6
obstetricia,786,TUMBES,6.2
obstetricia,787,UCAYALI,NA
obstetricia,788,UCAYALI,8.8
obstetricia,789,UCAYALI,12
obstetricia,790,UCAYALI,6
obstetricia,791,UCAYALI,NA
obstetricia,792,UCAYALI,9.4
obstetricia,793,UCAYALI,10.4
obstetricia,794,UCAYALI,12.2
obstetricia,795,UCAYALI,12.4
obstetricia,796,UCAYALI,9.8
obstetricia,797,UCAYALI,10
obstetricia,798,UCAYALI,8
obstetricia,799,UCAYALI,7
obstetricia,800,UCAYALI,9.6
