carrera,n,region_de_evaluacion,nota
quimico-farmaceutico,577,CUSCO,9.2
quimico-farmaceutico,578,CUSCO,11.8
quimico-farmaceutico,579,CUSCO,11.6
quimico-farmaceutico,580,CUSCO,10
quimico-farmaceutico,581,CUSCO,13
quimico-farmaceutico,582,CUSCO,12.2
quimico-farmaceutico,583,CUSCO,10.4
quimico-farmaceutico,584,CUSCO,9.6
quimico-farmaceutico,585,CUSCO,12.2
quimico-farmaceutico,586,CUSCO,8.6
quimico-farmaceutico,587,CUSCO,11.8
quimico-farmaceutico,588,CUSCO,NA
quimico-farmaceutico,589,CUSCO,NA
quimico-farmaceutico,590,CUSCO,NA
quimico-farmaceutico,591,CUSCO,8.6
quimico-farmaceutico,592,CUSCO,11.2
quimico-farmaceutico,593,CUSCO,NA
quimico-farmaceutico,594,CUSCO,10.4
quimico-farmaceutico,595,CUSCO,11.4
quimico-farmaceutico,596,CUSCO,9.6
quimico-farmaceutico,597,CUSCO,11.4
quimico-farmaceutico,598,CUSCO,9.8
quimico-farmaceutico,599,CUSCO,11.8
quimico-farmaceutico,600,CUSCO,10.2
quimico-farmaceutico,601,CUSCO,11.8
quimico-farmaceutico,602,CUSCO,NA
quimico-farmaceutico,603,CUSCO,7
quimico-farmaceutico,604,CUSCO,10.4
quimico-farmaceutico,605,CUSCO,11
quimico-farmaceutico,606,CUSCO,9.8
quimico-farmaceutico,607,CUSCO,10.6
quimico-farmaceutico,608,HUANCAVELICA,8
quimico-farmaceutico,609,HUANCAVELICA,7.8
quimico-farmaceutico,610,HUANCAVELICA,10.6
quimico-farmaceutico,611,HUANCAVELICA,8.4
quimico-farmaceutico,612,HUANCAVELICA,NA
quimico-farmaceutico,613,HUANCAVELICA,8.2
quimico-farmaceutico,614,HUANCAVELICA,8.8
quimico-farmaceutico,615,HUANCAVELICA,10.8
quimico-farmaceutico,616,HUANCAVELICA,9.4
quimico-farmaceutico,617,HUANCAVELICA,8
quimico-farmaceutico,618,HUANUCO,8.4
quimico-farmaceutico,619,HUANUCO,9.8
quimico-farmaceutico,620,HUANUCO,12
quimico-farmaceutico,621,HUANUCO,9.6
quimico-farmaceutico,622,HUANUCO,10.2
quimico-farmaceutico,623,HUANUCO,9.6
quimico-farmaceutico,624,HUANUCO,9.4
quimico-farmaceutico,625,HUANUCO,9.4
quimico-farmaceutico,626,HUANUCO,10.2
quimico-farmaceutico,627,HUANUCO,7.8
quimico-farmaceutico,628,HUANUCO,NA
quimico-farmaceutico,629,HUANUCO,8
quimico-farmaceutico,630,HUANUCO,9.2
quimico-farmaceutico,631,HUANUCO,8.4
quimico-farmaceutico,632,HUANUCO,9.6
quimico-farmaceutico,633,HUANUCO,10.6
quimico-farmaceutico,634,HUANUCO,11.4
quimico-farmaceutico,635,HUANUCO,9.4
quimico-farmaceutico,636,HUANUCO,10.6
quimico-farmaceutico,637,ICA,NA
quimico-farmaceutico,638,ICA,12.2
quimico-farmaceutico,639,ICA,10
quimico-farmaceutico,640,ICA,9.6
quimico-farmaceutico,641,ICA,NA
quimico-farmaceutico,642,ICA,9.8
quimico-farmaceutico,643,ICA,9
quimico-farmaceutico,644,ICA,10.6
quimico-farmaceutico,645,ICA,9.2
quimico-farmaceutico,646,ICA,NA
quimico-farmaceutico,647,ICA,10.4
quimico-farmaceutico,648,ICA,8
quimico-farmaceutico,649,ICA,8.6
quimico-farmaceutico,650,ICA,8.8
quimico-farmaceutico,651,ICA,8.6
quimico-farmaceutico,652,ICA,9.6
quimico-farmaceutico,653,ICA,9
quimico-farmaceutico,654,ICA,8.2
quimico-farmaceutico,655,ICA,NA
quimico-farmaceutico,656,ICA,6.6
quimico-farmaceutico,657,ICA,8.8
quimico-farmaceutico,658,ICA,7.2
quimico-farmaceutico,659,ICA,6.8
quimico-farmaceutico,660,ICA,9.6
quimico-farmaceutico,661,ICA,4.6
quimico-farmaceutico,662,ICA,NA
quimico-farmaceutico,663,ICA,12.2
quimico-farmaceutico,664,ICA,7
quimico-farmaceutico,665,ICA,10.6
quimico-farmaceutico,666,ICA,8.8
quimico-farmaceutico,667,ICA,11.2
quimico-farmaceutico,668,ICA,9.4
quimico-farmaceutico,669,ICA,NA
quimico-farmaceutico,670,ICA,NA
quimico-farmaceutico,671,ICA,6.6
quimico-farmaceutico,672,ICA,10.8
quimico-farmaceutico,673,ICA,10
quimico-farmaceutico,674,ICA,10
quimico-farmaceutico,675,ICA,11.2
quimico-farmaceutico,676,ICA,NA
quimico-farmaceutico,677,ICA,8.6
quimico-farmaceutico,678,ICA,9.6
quimico-farmaceutico,679,ICA,8.6
quimico-farmaceutico,680,ICA,9
quimico-farmaceutico,681,ICA,NA
quimico-farmaceutico,682,ICA,7.6
quimico-farmaceutico,683,ICA,10.4
quimico-farmaceutico,684,ICA,11
quimico-farmaceutico,685,ICA,9.4
quimico-farmaceutico,686,ICA,6.8
quimico-farmaceutico,687,ICA,8.4
quimico-farmaceutico,688,ICA,NA
quimico-farmaceutico,689,ICA,9.2
quimico-farmaceutico,690,ICA,10.6
quimico-farmaceutico,691,ICA,8.4
quimico-farmaceutico,692,ICA,8
quimico-farmaceutico,693,ICA,10.4
quimico-farmaceutico,694,ICA,11.6
quimico-farmaceutico,695,ICA,8.6
quimico-farmaceutico,696,ICA,9.4
quimico-farmaceutico,697,ICA,7.6
quimico-farmaceutico,698,ICA,7.8
quimico-farmaceutico,699,ICA,10.4
quimico-farmaceutico,700,ICA,12.8
quimico-farmaceutico,701,ICA,11.2
quimico-farmaceutico,702,ICA,8.6
quimico-farmaceutico,703,ICA,10.6
quimico-farmaceutico,704,ICA,12.8
quimico-farmaceutico,705,ICA,8.6
quimico-farmaceutico,706,ICA,9.8
quimico-farmaceutico,707,ICA,10.2
quimico-farmaceutico,708,ICA,9.2
quimico-farmaceutico,709,ICA,NA
quimico-farmaceutico,710,ICA,11.8
quimico-farmaceutico,711,ICA,10.2
quimico-farmaceutico,712,ICA,NA
quimico-farmaceutico,713,ICA,10.8
quimico-farmaceutico,714,ICA,9.2
quimico-farmaceutico,715,ICA,10.6
quimico-farmaceutico,716,ICA,11.2
quimico-farmaceutico,717,ICA,10.2
quimico-farmaceutico,718,ICA,11.2
quimico-farmaceutico,719,ICA,9.2
quimico-farmaceutico,720,ICA,8
quimico-farmaceutico,721,ICA,10
quimico-farmaceutico,722,ICA,9
quimico-farmaceutico,723,ICA,11
quimico-farmaceutico,724,ICA,10.2
quimico-farmaceutico,725,ICA,8.2
quimico-farmaceutico,726,ICA,10.4
quimico-farmaceutico,727,ICA,11.4
quimico-farmaceutico,728,ICA,12.4
quimico-farmaceutico,729,ICA,12.8
quimico-farmaceutico,730,ICA,NA
quimico-farmaceutico,731,ICA,9
quimico-farmaceutico,732,ICA,12
quimico-farmaceutico,733,ICA,10.4
quimico-farmaceutico,734,ICA,8.2
quimico-farmaceutico,735,ICA,12
quimico-farmaceutico,736,ICA,9.4
quimico-farmaceutico,737,ICA,11
quimico-farmaceutico,738,ICA,8.6
quimico-farmaceutico,739,ICA,10
quimico-farmaceutico,740,ICA,6.6
quimico-farmaceutico,741,ICA,7.8
quimico-farmaceutico,742,ICA,9.2
quimico-farmaceutico,743,ICA,7.8
quimico-farmaceutico,744,ICA,9.4
quimico-farmaceutico,745,ICA,11.8
quimico-farmaceutico,746,ICA,7.2
quimico-farmaceutico,747,ICA,NA
quimico-farmaceutico,748,ICA,10
quimico-farmaceutico,749,ICA,9.6
quimico-farmaceutico,750,ICA,7.2
quimico-farmaceutico,751,ICA,8.6
quimico-farmaceutico,752,ICA,7.2
quimico-farmaceutico,753,ICA,10
quimico-farmaceutico,754,ICA,5.4
quimico-farmaceutico,755,ICA,9
quimico-farmaceutico,756,ICA,12.2
quimico-farmaceutico,757,ICA,9.6
quimico-farmaceutico,758,ICA,10.2
quimico-farmaceutico,759,ICA,12.6
quimico-farmaceutico,760,ICA,10.4
quimico-farmaceutico,761,ICA,5.6
quimico-farmaceutico,762,ICA,7.2
quimico-farmaceutico,763,ICA,11.4
quimico-farmaceutico,764,ICA,8.6
quimico-farmaceutico,765,ICA,10.6
quimico-farmaceutico,766,ICA,9.2
quimico-farmaceutico,767,ICA,NA
quimico-farmaceutico,768,ICA,9.6
quimico-farmaceutico,769,ICA,8.8
quimico-farmaceutico,770,ICA,8
quimico-farmaceutico,771,ICA,6.6
quimico-farmaceutico,772,ICA,9.8
quimico-farmaceutico,773,ICA,10.6
quimico-farmaceutico,774,ICA,7.2
quimico-farmaceutico,775,ICA,9.8
quimico-farmaceutico,776,ICA,11.8
quimico-farmaceutico,777,ICA,10.6
quimico-farmaceutico,778,ICA,NA
quimico-farmaceutico,779,ICA,7.8
quimico-farmaceutico,780,ICA,12
quimico-farmaceutico,781,ICA,7
quimico-farmaceutico,782,ICA,8
quimico-farmaceutico,783,ICA,9.4
quimico-farmaceutico,784,ICA,8.8
quimico-farmaceutico,785,ICA,NA
quimico-farmaceutico,786,ICA,3.4
quimico-farmaceutico,787,ICA,11
quimico-farmaceutico,788,ICA,7
quimico-farmaceutico,789,ICA,9.4
quimico-farmaceutico,790,ICA,7.8
quimico-farmaceutico,791,ICA,9.2
quimico-farmaceutico,792,ICA,9.8
quimico-farmaceutico,793,ICA,10.2
quimico-farmaceutico,794,ICA,9.2
quimico-farmaceutico,795,ICA,11.8
quimico-farmaceutico,796,ICA,10
quimico-farmaceutico,797,ICA,4.8
quimico-farmaceutico,798,JUNIN,NA
quimico-farmaceutico,799,JUNIN,10
quimico-farmaceutico,800,JUNIN,8
quimico-farmaceutico,801,JUNIN,9.2
quimico-farmaceutico,802,JUNIN,9
quimico-farmaceutico,803,JUNIN,10.6
quimico-farmaceutico,804,JUNIN,9.2
quimico-farmaceutico,805,JUNIN,7.2
quimico-farmaceutico,806,JUNIN,10
quimico-farmaceutico,807,JUNIN,9.4
quimico-farmaceutico,808,JUNIN,9.6
quimico-farmaceutico,809,JUNIN,8.4
quimico-farmaceutico,810,JUNIN,11.4
quimico-farmaceutico,811,JUNIN,9.6
quimico-farmaceutico,812,JUNIN,7.6
quimico-farmaceutico,813,JUNIN,10
quimico-farmaceutico,814,JUNIN,11.8
quimico-farmaceutico,815,JUNIN,9.6
quimico-farmaceutico,816,JUNIN,6.8
quimico-farmaceutico,817,JUNIN,6.2
quimico-farmaceutico,818,JUNIN,9.2
quimico-farmaceutico,819,JUNIN,10.2
quimico-farmaceutico,820,JUNIN,10
quimico-farmaceutico,821,JUNIN,11.4
quimico-farmaceutico,822,JUNIN,10.2
quimico-farmaceutico,823,JUNIN,10.8
quimico-farmaceutico,824,JUNIN,9.2
quimico-farmaceutico,825,JUNIN,9.8
quimico-farmaceutico,826,JUNIN,8.4
quimico-farmaceutico,827,JUNIN,9.8
quimico-farmaceutico,828,JUNIN,9.2
quimico-farmaceutico,829,JUNIN,11
quimico-farmaceutico,830,JUNIN,NA
quimico-farmaceutico,831,JUNIN,9.2
quimico-farmaceutico,832,JUNIN,10.6
quimico-farmaceutico,833,JUNIN,7.6
quimico-farmaceutico,834,JUNIN,10.2
quimico-farmaceutico,835,JUNIN,9
quimico-farmaceutico,836,JUNIN,10
quimico-farmaceutico,837,JUNIN,8
quimico-farmaceutico,838,JUNIN,10.2
quimico-farmaceutico,839,JUNIN,9
quimico-farmaceutico,840,JUNIN,11.8
quimico-farmaceutico,841,JUNIN,10.8
quimico-farmaceutico,842,JUNIN,5.6
quimico-farmaceutico,843,JUNIN,8.4
quimico-farmaceutico,844,JUNIN,7.2
quimico-farmaceutico,845,JUNIN,13.4
quimico-farmaceutico,846,JUNIN,11
quimico-farmaceutico,847,JUNIN,9
quimico-farmaceutico,848,JUNIN,10.2
quimico-farmaceutico,849,JUNIN,7.8
quimico-farmaceutico,850,JUNIN,10.4
quimico-farmaceutico,851,JUNIN,11.6
quimico-farmaceutico,852,JUNIN,11.2
quimico-farmaceutico,853,JUNIN,9.4
quimico-farmaceutico,854,JUNIN,11.4
quimico-farmaceutico,855,JUNIN,7.8
quimico-farmaceutico,856,JUNIN,6.4
quimico-farmaceutico,857,JUNIN,9.2
quimico-farmaceutico,858,JUNIN,7.4
quimico-farmaceutico,859,JUNIN,11.6
quimico-farmaceutico,860,JUNIN,9.8
quimico-farmaceutico,861,JUNIN,10.8
quimico-farmaceutico,862,JUNIN,7
quimico-farmaceutico,863,JUNIN,8.8
quimico-farmaceutico,864,JUNIN,NA
quimico-farmaceutico,865,JUNIN,9.6
quimico-farmaceutico,866,JUNIN,NA
quimico-farmaceutico,867,JUNIN,10.6
quimico-farmaceutico,868,JUNIN,10.4
quimico-farmaceutico,869,JUNIN,10
quimico-farmaceutico,870,JUNIN,9.4
quimico-farmaceutico,871,JUNIN,11.2
quimico-farmaceutico,872,JUNIN,6.6
quimico-farmaceutico,873,JUNIN,12.4
quimico-farmaceutico,874,JUNIN,NA
quimico-farmaceutico,875,JUNIN,10
quimico-farmaceutico,876,JUNIN,8.8
quimico-farmaceutico,877,JUNIN,11.4
quimico-farmaceutico,878,JUNIN,NA
quimico-farmaceutico,879,JUNIN,NA
quimico-farmaceutico,880,JUNIN,11
quimico-farmaceutico,881,JUNIN,6.4
quimico-farmaceutico,882,JUNIN,8.4
quimico-farmaceutico,883,JUNIN,9.8
quimico-farmaceutico,884,JUNIN,NA
quimico-farmaceutico,885,JUNIN,NA
quimico-farmaceutico,886,JUNIN,7.4
quimico-farmaceutico,887,JUNIN,11.2
quimico-farmaceutico,888,JUNIN,9.2
quimico-farmaceutico,889,JUNIN,NA
quimico-farmaceutico,890,JUNIN,8
quimico-farmaceutico,891,JUNIN,9.4
quimico-farmaceutico,892,JUNIN,11.6
quimico-farmaceutico,893,JUNIN,11.6
quimico-farmaceutico,894,JUNIN,11.8
quimico-farmaceutico,895,JUNIN,NA
quimico-farmaceutico,896,JUNIN,11.8
quimico-farmaceutico,897,JUNIN,8.6
quimico-farmaceutico,898,JUNIN,9
quimico-farmaceutico,899,JUNIN,8.8
quimico-farmaceutico,900,JUNIN,10.8
quimico-farmaceutico,901,JUNIN,12.2
quimico-farmaceutico,902,JUNIN,8.4
quimico-farmaceutico,903,JUNIN,10
quimico-farmaceutico,904,JUNIN,9
quimico-farmaceutico,905,JUNIN,NA
quimico-farmaceutico,906,JUNIN,9.6
quimico-farmaceutico,907,JUNIN,10.4
quimico-farmaceutico,908,JUNIN,9.2
quimico-farmaceutico,909,JUNIN,12
quimico-farmaceutico,910,JUNIN,10.6
quimico-farmaceutico,911,JUNIN,9.4
quimico-farmaceutico,912,JUNIN,7.8
quimico-farmaceutico,913,JUNIN,9.2
quimico-farmaceutico,914,JUNIN,9.6
quimico-farmaceutico,915,JUNIN,9
quimico-farmaceutico,916,JUNIN,10.4
quimico-farmaceutico,917,JUNIN,5.8
quimico-farmaceutico,918,JUNIN,9.2
quimico-farmaceutico,919,JUNIN,NA
quimico-farmaceutico,920,JUNIN,10.8
quimico-farmaceutico,921,JUNIN,11.4
quimico-farmaceutico,922,JUNIN,NA
quimico-farmaceutico,923,JUNIN,7.6
quimico-farmaceutico,924,JUNIN,11.4
quimico-farmaceutico,925,JUNIN,11.8
quimico-farmaceutico,926,JUNIN,8.6
quimico-farmaceutico,927,JUNIN,NA
quimico-farmaceutico,928,JUNIN,10.8
quimico-farmaceutico,929,JUNIN,9.2
quimico-farmaceutico,930,JUNIN,9
quimico-farmaceutico,931,JUNIN,8.6
quimico-farmaceutico,932,JUNIN,8
quimico-farmaceutico,933,JUNIN,10.4
quimico-farmaceutico,934,JUNIN,9.2
quimico-farmaceutico,935,JUNIN,9.8
quimico-farmaceutico,936,JUNIN,8.6
quimico-farmaceutico,937,JUNIN,9.4
quimico-farmaceutico,938,JUNIN,5
quimico-farmaceutico,939,JUNIN,10
quimico-farmaceutico,940,JUNIN,7.2
quimico-farmaceutico,941,JUNIN,8.8
quimico-farmaceutico,942,JUNIN,10.8
quimico-farmaceutico,943,JUNIN,11
quimico-farmaceutico,944,JUNIN,6.2
quimico-farmaceutico,945,JUNIN,11.8
quimico-farmaceutico,946,JUNIN,8.8
quimico-farmaceutico,947,JUNIN,6
quimico-farmaceutico,948,JUNIN,9.6
quimico-farmaceutico,949,JUNIN,8.4
quimico-farmaceutico,950,JUNIN,NA
quimico-farmaceutico,951,JUNIN,9.6
quimico-farmaceutico,952,JUNIN,9.6
quimico-farmaceutico,953,JUNIN,NA
quimico-farmaceutico,954,JUNIN,10.8
quimico-farmaceutico,955,JUNIN,NA
quimico-farmaceutico,956,JUNIN,10.4
quimico-farmaceutico,957,JUNIN,9.6
quimico-farmaceutico,958,JUNIN,10.8
quimico-farmaceutico,959,JUNIN,8.2
quimico-farmaceutico,960,JUNIN,9.2
quimico-farmaceutico,961,JUNIN,12.2
quimico-farmaceutico,962,JUNIN,NA
quimico-farmaceutico,963,JUNIN,NA
quimico-farmaceutico,964,JUNIN,12.4
quimico-farmaceutico,965,JUNIN,8.6
quimico-farmaceutico,966,JUNIN,8.8
quimico-farmaceutico,967,JUNIN,7.6
quimico-farmaceutico,968,JUNIN,NA
quimico-farmaceutico,969,JUNIN,10.2
quimico-farmaceutico,970,JUNIN,10.4
quimico-farmaceutico,971,JUNIN,7.8
quimico-farmaceutico,972,JUNIN,10.4
quimico-farmaceutico,973,JUNIN,10.8
quimico-farmaceutico,974,JUNIN,8.8
quimico-farmaceutico,975,JUNIN,10.2
quimico-farmaceutico,976,JUNIN,10.4
quimico-farmaceutico,977,JUNIN,9
quimico-farmaceutico,978,JUNIN,9.4
quimico-farmaceutico,979,JUNIN,7.8
quimico-farmaceutico,980,JUNIN,6.8
quimico-farmaceutico,981,JUNIN,8
quimico-farmaceutico,982,JUNIN,9.2
quimico-farmaceutico,983,JUNIN,9.8
quimico-farmaceutico,984,JUNIN,9.6
quimico-farmaceutico,985,JUNIN,10.2
quimico-farmaceutico,986,JUNIN,10
quimico-farmaceutico,987,JUNIN,NA
quimico-farmaceutico,988,JUNIN,NA
quimico-farmaceutico,989,JUNIN,10.8
quimico-farmaceutico,990,JUNIN,8.6
quimico-farmaceutico,991,JUNIN,8.6
quimico-farmaceutico,992,JUNIN,NA
quimico-farmaceutico,993,JUNIN,10.4
quimico-farmaceutico,994,JUNIN,9.6
quimico-farmaceutico,995,JUNIN,7.2
quimico-farmaceutico,996,JUNIN,7.8
quimico-farmaceutico,997,JUNIN,8.4
quimico-farmaceutico,998,JUNIN,NA
quimico-farmaceutico,999,JUNIN,11.2
quimico-farmaceutico,1000,JUNIN,NA
quimico-farmaceutico,1001,JUNIN,9
quimico-farmaceutico,1002,JUNIN,NA
quimico-farmaceutico,1003,JUNIN,10.2
quimico-farmaceutico,1004,JUNIN,7.6
quimico-farmaceutico,1005,JUNIN,NA
quimico-farmaceutico,1006,JUNIN,NA
quimico-farmaceutico,1007,JUNIN,11.2
quimico-farmaceutico,1008,JUNIN,7.6
quimico-farmaceutico,1009,JUNIN,9.2
quimico-farmaceutico,1010,JUNIN,11
quimico-farmaceutico,1011,JUNIN,9.8
quimico-farmaceutico,1012,JUNIN,9
quimico-farmaceutico,1013,JUNIN,9.2
quimico-farmaceutico,1014,JUNIN,8.6
quimico-farmaceutico,1015,JUNIN,NA
quimico-farmaceutico,1016,JUNIN,11.2
quimico-farmaceutico,1017,JUNIN,12.2
quimico-farmaceutico,1018,JUNIN,11.2
quimico-farmaceutico,1019,JUNIN,NA
quimico-farmaceutico,1020,JUNIN,8.4
quimico-farmaceutico,1021,JUNIN,9.6
quimico-farmaceutico,1022,JUNIN,NA
quimico-farmaceutico,1023,JUNIN,NA
quimico-farmaceutico,1024,JUNIN,10.8
quimico-farmaceutico,1025,JUNIN,6.6
quimico-farmaceutico,1026,JUNIN,9.8
quimico-farmaceutico,1027,JUNIN,9.2
quimico-farmaceutico,1028,JUNIN,9.4
quimico-farmaceutico,1029,JUNIN,NA
quimico-farmaceutico,1030,JUNIN,11.4
quimico-farmaceutico,1031,JUNIN,10.6
quimico-farmaceutico,1032,JUNIN,10.6
quimico-farmaceutico,1033,JUNIN,9
quimico-farmaceutico,1034,JUNIN,10.2
quimico-farmaceutico,1035,JUNIN,10
quimico-farmaceutico,1036,JUNIN,7.4
quimico-farmaceutico,1037,JUNIN,11
quimico-farmaceutico,1038,JUNIN,9.8
quimico-farmaceutico,1039,JUNIN,10.8
quimico-farmaceutico,1040,JUNIN,8.8
quimico-farmaceutico,1041,JUNIN,11.4
quimico-farmaceutico,1042,JUNIN,9.8
quimico-farmaceutico,1043,JUNIN,10.6
quimico-farmaceutico,1044,JUNIN,9.8
quimico-farmaceutico,1045,JUNIN,NA
quimico-farmaceutico,1046,JUNIN,9
quimico-farmaceutico,1047,JUNIN,9
quimico-farmaceutico,1048,LA LIBERTAD,9.2
quimico-farmaceutico,1049,LA LIBERTAD,13.4
quimico-farmaceutico,1050,LA LIBERTAD,9.6
quimico-farmaceutico,1051,LA LIBERTAD,6.6
quimico-farmaceutico,1052,LA LIBERTAD,12.6
quimico-farmaceutico,1053,LA LIBERTAD,NA
quimico-farmaceutico,1054,LA LIBERTAD,11.6
quimico-farmaceutico,1055,LA LIBERTAD,7.6
quimico-farmaceutico,1056,LA LIBERTAD,10
quimico-farmaceutico,1057,LA LIBERTAD,11
quimico-farmaceutico,1058,LA LIBERTAD,11.4
quimico-farmaceutico,1059,LA LIBERTAD,6.6
quimico-farmaceutico,1060,LA LIBERTAD,9.8
quimico-farmaceutico,1061,LA LIBERTAD,10.8
quimico-farmaceutico,1062,LA LIBERTAD,8.6
quimico-farmaceutico,1063,LA LIBERTAD,8
quimico-farmaceutico,1064,LA LIBERTAD,8
quimico-farmaceutico,1065,LA LIBERTAD,11.6
quimico-farmaceutico,1066,LA LIBERTAD,11.6
quimico-farmaceutico,1067,LA LIBERTAD,9.6
quimico-farmaceutico,1068,LA LIBERTAD,10.8
quimico-farmaceutico,1069,LA LIBERTAD,11
quimico-farmaceutico,1070,LA LIBERTAD,NA
quimico-farmaceutico,1071,LA LIBERTAD,8.6
quimico-farmaceutico,1072,LA LIBERTAD,11.6
quimico-farmaceutico,1073,LA LIBERTAD,8.2
quimico-farmaceutico,1074,LA LIBERTAD,12
quimico-farmaceutico,1075,LA LIBERTAD,NA
quimico-farmaceutico,1076,LA LIBERTAD,9.2
quimico-farmaceutico,1077,LA LIBERTAD,8.6
quimico-farmaceutico,1078,LA LIBERTAD,9.6
quimico-farmaceutico,1079,LA LIBERTAD,7.8
quimico-farmaceutico,1080,LA LIBERTAD,9.8
quimico-farmaceutico,1081,LA LIBERTAD,10.4
quimico-farmaceutico,1082,LA LIBERTAD,10.4
quimico-farmaceutico,1083,LA LIBERTAD,10.6
quimico-farmaceutico,1084,LA LIBERTAD,13
quimico-farmaceutico,1085,LA LIBERTAD,10.4
quimico-farmaceutico,1086,LA LIBERTAD,NA
quimico-farmaceutico,1087,LA LIBERTAD,7.4
quimico-farmaceutico,1088,LA LIBERTAD,11.2
quimico-farmaceutico,1089,LA LIBERTAD,6.2
quimico-farmaceutico,1090,LA LIBERTAD,5.6
quimico-farmaceutico,1091,LA LIBERTAD,8.8
quimico-farmaceutico,1092,LA LIBERTAD,6.6
quimico-farmaceutico,1093,LA LIBERTAD,11
quimico-farmaceutico,1094,LA LIBERTAD,8
quimico-farmaceutico,1095,LA LIBERTAD,9.8
quimico-farmaceutico,1096,LA LIBERTAD,8.2
quimico-farmaceutico,1097,LA LIBERTAD,NA
quimico-farmaceutico,1098,LA LIBERTAD,NA
quimico-farmaceutico,1099,LA LIBERTAD,9
quimico-farmaceutico,1100,LA LIBERTAD,10.4
quimico-farmaceutico,1101,LA LIBERTAD,6
quimico-farmaceutico,1102,LA LIBERTAD,8.6
quimico-farmaceutico,1103,LA LIBERTAD,9.8
quimico-farmaceutico,1104,LA LIBERTAD,NA
quimico-farmaceutico,1105,LA LIBERTAD,7.8
quimico-farmaceutico,1106,LA LIBERTAD,11.4
quimico-farmaceutico,1107,LA LIBERTAD,10.4
quimico-farmaceutico,1108,LA LIBERTAD,NA
quimico-farmaceutico,1109,LA LIBERTAD,10.4
quimico-farmaceutico,1110,LA LIBERTAD,11.4
quimico-farmaceutico,1111,LA LIBERTAD,11
quimico-farmaceutico,1112,LA LIBERTAD,9.6
quimico-farmaceutico,1113,LA LIBERTAD,9.6
quimico-farmaceutico,1114,LA LIBERTAD,12
quimico-farmaceutico,1115,LA LIBERTAD,8.4
quimico-farmaceutico,1116,LA LIBERTAD,7.6
quimico-farmaceutico,1117,LA LIBERTAD,8
quimico-farmaceutico,1118,LA LIBERTAD,11.8
quimico-farmaceutico,1119,LA LIBERTAD,NA
quimico-farmaceutico,1120,LA LIBERTAD,10.4
quimico-farmaceutico,1121,LA LIBERTAD,9
quimico-farmaceutico,1122,LA LIBERTAD,NA
quimico-farmaceutico,1123,LA LIBERTAD,8.2
quimico-farmaceutico,1124,LA LIBERTAD,9.2
quimico-farmaceutico,1125,LA LIBERTAD,8.2
quimico-farmaceutico,1126,LA LIBERTAD,11.2
quimico-farmaceutico,1127,LA LIBERTAD,10.6
quimico-farmaceutico,1128,LA LIBERTAD,7.6
quimico-farmaceutico,1129,LA LIBERTAD,12.6
quimico-farmaceutico,1130,LA LIBERTAD,9
quimico-farmaceutico,1131,LA LIBERTAD,10.2
quimico-farmaceutico,1132,LA LIBERTAD,10.4
quimico-farmaceutico,1133,LA LIBERTAD,9.6
quimico-farmaceutico,1134,LA LIBERTAD,NA
quimico-farmaceutico,1135,LA LIBERTAD,10.4
quimico-farmaceutico,1136,LA LIBERTAD,7.8
quimico-farmaceutico,1137,LA LIBERTAD,10.4
quimico-farmaceutico,1138,LA LIBERTAD,9.4
quimico-farmaceutico,1139,LA LIBERTAD,10.8
quimico-farmaceutico,1140,LA LIBERTAD,NA
quimico-farmaceutico,1141,LA LIBERTAD,6.4
quimico-farmaceutico,1142,LA LIBERTAD,9
quimico-farmaceutico,1143,LA LIBERTAD,12.6
quimico-farmaceutico,1144,LA LIBERTAD,9.4
quimico-farmaceutico,1145,LA LIBERTAD,7.6
quimico-farmaceutico,1146,LA LIBERTAD,10
quimico-farmaceutico,1147,LA LIBERTAD,12.2
quimico-farmaceutico,1148,LA LIBERTAD,10.8
quimico-farmaceutico,1149,LA LIBERTAD,9.8
quimico-farmaceutico,1150,LA LIBERTAD,9.4
quimico-farmaceutico,1151,LA LIBERTAD,7.8
quimico-farmaceutico,1152,LA LIBERTAD,NA
quimico-farmaceutico,1153,LA LIBERTAD,12
quimico-farmaceutico,1154,LA LIBERTAD,10.8
quimico-farmaceutico,1155,LA LIBERTAD,9.2
quimico-farmaceutico,1156,LA LIBERTAD,9.8
quimico-farmaceutico,1157,LA LIBERTAD,NA
quimico-farmaceutico,1158,LA LIBERTAD,8.8
quimico-farmaceutico,1159,LA LIBERTAD,9.4
quimico-farmaceutico,1160,LA LIBERTAD,13.4
quimico-farmaceutico,1161,LA LIBERTAD,10.2
quimico-farmaceutico,1162,LA LIBERTAD,10.6
quimico-farmaceutico,1163,LA LIBERTAD,8.6
quimico-farmaceutico,1164,LA LIBERTAD,8.8
quimico-farmaceutico,1165,LA LIBERTAD,11
quimico-farmaceutico,1166,LA LIBERTAD,10
quimico-farmaceutico,1167,LA LIBERTAD,11.6
quimico-farmaceutico,1168,LA LIBERTAD,7.6
quimico-farmaceutico,1169,LA LIBERTAD,10.2
quimico-farmaceutico,1170,LA LIBERTAD,9.6
quimico-farmaceutico,1171,LA LIBERTAD,7
quimico-farmaceutico,1172,LA LIBERTAD,11.4
quimico-farmaceutico,1173,LA LIBERTAD,9.6
quimico-farmaceutico,1174,LA LIBERTAD,9.2
quimico-farmaceutico,1175,LA LIBERTAD,11.4
quimico-farmaceutico,1176,LA LIBERTAD,9.4
